Date,sentiment
2017-12-19 00:00:00-05:00,-0.3089
2017-12-19 00:00:00-05:00,-0.4939
2017-12-19 00:00:00-05:00,-0.5423
2017-12-19 00:00:00-05:00,-0.6249
2017-12-19 00:00:00-05:00,0.0
2017-12-19 00:00:00-05:00,-0.6705
2017-12-19 00:00:00-05:00,-0.2732
2017-12-19 00:00:00-05:00,0.0
2017-12-19 00:00:00-05:00,0.0
2017-12-19 00:00:00-05:00,0.4168
2017-12-19 00:00:00-05:00,-0.4404
2017-12-19 00:00:00-05:00,0.0
2017-12-19 00:00:00-05:00,0.0
2017-12-19 00:00:00-05:00,-0.5994
2017-12-19 00:00:00-05:00,0.0
2017-12-19 00:00:00-05:00,-0.4404
2017-12-19 00:00:00-05:00,0.3818
2017-12-19 00:00:00-05:00,0.0
2017-12-19 00:00:00-05:00,0.0
2017-12-20 00:00:00-05:00,-0.1513
2017-12-20 00:00:00-05:00,0.0
2017-12-20 00:00:00-05:00,0.0258
2017-12-20 00:00:00-05:00,0.0
2017-12-20 00:00:00-05:00,-0.6908
2017-12-20 00:00:00-05:00,0.5267
2017-12-20 00:00:00-05:00,0.6705
2017-12-20 00:00:00-05:00,0.2263
2017-12-20 00:00:00-05:00,0.296
2017-12-20 00:00:00-05:00,-0.5267
2017-12-20 00:00:00-05:00,0.0
2017-12-20 00:00:00-05:00,0.0
2017-12-20 00:00:00-05:00,-0.8934
2017-12-20 00:00:00-05:00,0.0
2017-12-20 00:00:00-05:00,0.0
2017-12-20 00:00:00-05:00,0.0
2017-12-20 00:00:00-05:00,0.128
2017-12-20 00:00:00-05:00,0.0
2017-12-20 00:00:00-05:00,0.4019
2017-12-20 00:00:00-05:00,0.0
2017-12-21 00:00:00-05:00,-0.128
2017-12-21 00:00:00-05:00,0.0
2017-12-21 00:00:00-05:00,0.0
2017-12-21 00:00:00-05:00,0.3818
2017-12-21 00:00:00-05:00,0.4939
2017-12-21 00:00:00-05:00,0.2023
2017-12-21 00:00:00-05:00,-0.4215
2017-12-21 00:00:00-05:00,0.296
2017-12-21 00:00:00-05:00,0.5106
2017-12-21 00:00:00-05:00,0.0
2017-12-21 00:00:00-05:00,0.0
2017-12-21 00:00:00-05:00,0.0
2017-12-21 00:00:00-05:00,0.4215
2017-12-21 00:00:00-05:00,0.25
2017-12-21 00:00:00-05:00,-0.3182
2017-12-21 00:00:00-05:00,-0.34
2017-12-21 00:00:00-05:00,-0.34
2017-12-21 00:00:00-05:00,0.0
2017-12-21 00:00:00-05:00,0.0
2017-12-21 00:00:00-05:00,0.0
2017-12-22 00:00:00-05:00,0.0258
2017-12-22 00:00:00-05:00,0.4404
2017-12-22 00:00:00-05:00,0.2732
2017-12-22 00:00:00-05:00,0.4215
2017-12-22 00:00:00-05:00,0.0
2017-12-22 00:00:00-05:00,0.296
2017-12-22 00:00:00-05:00,0.0258
2017-12-22 00:00:00-05:00,0.0
2017-12-22 00:00:00-05:00,0.0
2017-12-22 00:00:00-05:00,-0.5859
2017-12-22 00:00:00-05:00,-0.1027
2017-12-22 00:00:00-05:00,0.6705
2017-12-22 00:00:00-05:00,-0.3818
2017-12-22 00:00:00-05:00,0.2023
2017-12-22 00:00:00-05:00,-0.5859
2017-12-22 00:00:00-05:00,-0.2095
2017-12-22 00:00:00-05:00,0.0
2017-12-22 00:00:00-05:00,0.2023
2017-12-22 00:00:00-05:00,0.2023
2017-12-22 00:00:00-05:00,-0.6249
2017-12-22 18:52:00-05:00,-0.2057
2017-12-22 19:07:00-05:00,-0.4404
2017-12-22 19:07:00-05:00,0.6862
2017-12-25 00:00:00-05:00,0.25
2017-12-25 00:00:00-05:00,0.0258
2017-12-25 00:00:00-05:00,-0.2023
2017-12-25 00:00:00-05:00,-0.296
2017-12-25 00:00:00-05:00,0.0
2017-12-25 00:00:00-05:00,-0.4215
2017-12-25 00:00:00-05:00,-0.5574
2017-12-25 00:00:00-05:00,-0.4404
2017-12-25 00:00:00-05:00,0.4588
2017-12-25 00:00:00-05:00,-0.1326
2017-12-25 00:00:00-05:00,0.1779
2017-12-25 00:00:00-05:00,-0.3182
2017-12-25 00:00:00-05:00,0.0
2017-12-25 00:00:00-05:00,0.0
2017-12-25 00:00:00-05:00,0.4215
2017-12-25 00:00:00-05:00,0.4404
2017-12-25 00:00:00-05:00,0.0772
2017-12-25 00:00:00-05:00,-0.7269
2017-12-25 00:00:00-05:00,-0.296
2017-12-25 00:00:00-05:00,0.0
2017-12-26 10:15:00-05:00,0.0
2017-12-27 00:00:00-05:00,0.0
2017-12-27 00:00:00-05:00,0.128
2017-12-27 00:00:00-05:00,0.0
2017-12-27 00:00:00-05:00,0.3818
2017-12-27 00:00:00-05:00,0.0
2017-12-27 00:00:00-05:00,0.3818
2017-12-27 00:00:00-05:00,0.0
2017-12-27 00:00:00-05:00,0.0
2017-12-27 00:00:00-05:00,-0.0516
2017-12-27 00:00:00-05:00,0.0
2017-12-27 00:00:00-05:00,0.0
2017-12-27 00:00:00-05:00,0.0
2017-12-27 00:00:00-05:00,0.0
2017-12-27 00:00:00-05:00,0.0516
2017-12-27 00:00:00-05:00,0.6348
2017-12-27 00:00:00-05:00,-0.5023
2017-12-27 00:00:00-05:00,0.0
2017-12-27 00:00:00-05:00,-0.6124
2017-12-27 00:00:00-05:00,0.3818
2017-12-27 00:00:00-05:00,0.0772
2017-12-27 10:13:00-05:00,0.34
2017-12-28 00:00:00-05:00,-0.4576
2017-12-28 00:00:00-05:00,0.4404
2017-12-28 00:00:00-05:00,-0.802
2017-12-28 00:00:00-05:00,0.0
2017-12-28 00:00:00-05:00,0.0
2017-12-28 00:00:00-05:00,0.6249
2017-12-28 00:00:00-05:00,-0.4215
2017-12-28 00:00:00-05:00,0.836
2017-12-28 00:00:00-05:00,-0.1531
2017-12-28 00:00:00-05:00,0.0
2017-12-28 00:00:00-05:00,-0.8074
2017-12-28 00:00:00-05:00,0.0
2017-12-28 00:00:00-05:00,-0.6486
2017-12-28 00:00:00-05:00,0.3818
2017-12-28 00:00:00-05:00,0.6705
2017-12-28 00:00:00-05:00,0.0
2017-12-28 00:00:00-05:00,0.0
2017-12-28 00:00:00-05:00,0.0
2017-12-28 00:00:00-05:00,0.7713
2017-12-28 00:00:00-05:00,0.3818
2017-12-30 00:00:00-05:00,0.0
2017-12-30 00:00:00-05:00,0.0516
2017-12-30 00:00:00-05:00,-0.5994
2017-12-30 00:00:00-05:00,0.6597
2017-12-30 00:00:00-05:00,0.4939
2017-12-30 00:00:00-05:00,0.2023
2017-12-30 00:00:00-05:00,0.5719
2017-12-30 00:00:00-05:00,0.0
2017-12-30 00:00:00-05:00,0.4404
2017-12-30 00:00:00-05:00,-0.743
2017-12-30 00:00:00-05:00,-0.4215
2017-12-30 00:00:00-05:00,0.8221
2017-12-30 00:00:00-05:00,0.2057
2017-12-30 00:00:00-05:00,0.0
2017-12-30 00:00:00-05:00,0.2023
2017-12-30 00:00:00-05:00,-0.3182
2017-12-30 00:00:00-05:00,0.0
2017-12-30 00:00:00-05:00,0.0
2017-12-30 00:00:00-05:00,0.0
2017-12-30 00:00:00-05:00,0.0
2017-12-31 00:00:00-05:00,0.6486
2017-12-31 00:00:00-05:00,0.0
2017-12-31 00:00:00-05:00,-0.5106
2017-12-31 00:00:00-05:00,-0.3182
2017-12-31 00:00:00-05:00,0.5423
2017-12-31 00:00:00-05:00,-0.3612
2017-12-31 00:00:00-05:00,0.0
2017-12-31 00:00:00-05:00,0.1531
2017-12-31 00:00:00-05:00,0.0
2017-12-31 00:00:00-05:00,-0.4404
2017-12-31 00:00:00-05:00,0.0
2017-12-31 00:00:00-05:00,0.0
2017-12-31 00:00:00-05:00,0.5106
2017-12-31 00:00:00-05:00,-0.4054
2017-12-31 00:00:00-05:00,0.7096
2017-12-31 00:00:00-05:00,0.4939
2017-12-31 00:00:00-05:00,-0.128
2017-12-31 00:00:00-05:00,0.0
2017-12-31 00:00:00-05:00,0.4019
2017-12-31 00:00:00-05:00,-0.5423
2018-01-02 00:00:00-05:00,0.296
2018-01-02 00:00:00-05:00,0.2846
2018-01-02 00:00:00-05:00,0.0
2018-01-02 00:00:00-05:00,-0.802
2018-01-02 00:00:00-05:00,-0.34
2018-01-02 00:00:00-05:00,-0.5719
2018-01-02 00:00:00-05:00,0.1027
2018-01-02 00:00:00-05:00,0.0
2018-01-02 00:00:00-05:00,0.0
2018-01-02 00:00:00-05:00,-0.0772
2018-01-02 00:00:00-05:00,0.0
2018-01-02 00:00:00-05:00,0.0
2018-01-02 00:00:00-05:00,0.7096
2018-01-02 00:00:00-05:00,0.3182
2018-01-02 00:00:00-05:00,-0.1027
2018-01-02 00:00:00-05:00,0.0
2018-01-02 00:00:00-05:00,0.0
2018-01-02 00:00:00-05:00,0.3612
2018-01-02 00:00:00-05:00,-0.1531
2018-01-02 00:00:00-05:00,0.0
2018-01-02 13:19:00-05:00,-0.296
2018-01-02 19:02:00-05:00,0.0
2018-01-02 19:07:00-05:00,0.7906
2018-01-02 19:20:00-05:00,0.0
2018-01-02 19:21:00-05:00,0.1027
2018-01-02 19:22:00-05:00,0.743
2018-01-02 19:35:00-05:00,0.0
2018-01-03 00:00:00-05:00,-0.4449
2018-01-03 00:00:00-05:00,0.0
2018-01-03 00:00:00-05:00,0.4404
2018-01-03 00:00:00-05:00,-0.4404
2018-01-03 00:00:00-05:00,0.4201
2018-01-03 00:00:00-05:00,0.4404
2018-01-03 00:00:00-05:00,0.1272
2018-01-03 00:00:00-05:00,0.5574
2018-01-03 00:00:00-05:00,0.1779
2018-01-03 00:00:00-05:00,-0.5106
2018-01-03 00:00:00-05:00,-0.1027
2018-01-03 00:00:00-05:00,0.0
2018-01-03 00:00:00-05:00,-0.1531
2018-01-03 00:00:00-05:00,-0.3818
2018-01-03 00:00:00-05:00,0.4019
2018-01-03 00:00:00-05:00,0.0
2018-01-03 00:00:00-05:00,0.0
2018-01-03 00:00:00-05:00,0.0
2018-01-03 00:00:00-05:00,0.34
2018-01-03 00:00:00-05:00,0.0
2018-01-03 14:02:00-05:00,0.7579
2018-01-03 19:19:00-05:00,0.6597
2018-01-03 19:21:00-05:00,0.0
2018-01-03 19:31:00-05:00,0.0
2018-01-03 19:31:00-05:00,0.0258
2018-01-03 19:32:00-05:00,0.5574
2018-01-04 00:00:00-05:00,-0.296
2018-01-04 00:00:00-05:00,0.0
2018-01-04 00:00:00-05:00,-0.1027
2018-01-04 00:00:00-05:00,0.6808
2018-01-04 00:00:00-05:00,0.0
2018-01-04 00:00:00-05:00,0.0
2018-01-04 00:00:00-05:00,0.128
2018-01-04 00:00:00-05:00,-0.1326
2018-01-04 00:00:00-05:00,0.34
2018-01-04 00:00:00-05:00,-0.3818
2018-01-04 00:00:00-05:00,-0.1027
2018-01-04 00:00:00-05:00,0.0
2018-01-04 00:00:00-05:00,0.2732
2018-01-04 00:00:00-05:00,0.3854
2018-01-04 00:00:00-05:00,-0.7003
2018-01-04 00:00:00-05:00,-0.128
2018-01-04 00:00:00-05:00,0.2023
2018-01-04 00:00:00-05:00,-0.6326
2018-01-04 00:00:00-05:00,0.6249
2018-01-04 00:00:00-05:00,0.3818
2018-01-04 19:06:00-05:00,0.4939
2018-01-04 19:21:00-05:00,0.6597
2018-01-04 19:21:00-05:00,0.4939
2018-01-04 19:27:00-05:00,0.0
2018-01-04 19:30:00-05:00,-0.3182
2018-01-04 19:36:00-05:00,-0.1779
2018-01-04 19:58:00-05:00,0.0516
2018-01-05 00:00:00-05:00,-0.3612
2018-01-05 00:00:00-05:00,0.0
2018-01-05 00:00:00-05:00,0.3182
2018-01-05 00:00:00-05:00,-0.4019
2018-01-05 00:00:00-05:00,0.2411
2018-01-05 00:00:00-05:00,-0.0516
2018-01-05 00:00:00-05:00,0.0
2018-01-05 00:00:00-05:00,0.0
2018-01-05 00:00:00-05:00,0.0
2018-01-05 00:00:00-05:00,-0.3182
2018-01-05 00:00:00-05:00,0.0
2018-01-05 00:00:00-05:00,-0.5574
2018-01-05 00:00:00-05:00,0.0
2018-01-05 00:00:00-05:00,-0.6597
2018-01-05 00:00:00-05:00,0.1779
2018-01-05 00:00:00-05:00,0.2263
2018-01-05 00:00:00-05:00,0.0
2018-01-05 00:00:00-05:00,0.5574
2018-01-05 00:00:00-05:00,-0.7096
2018-01-05 00:00:00-05:00,0.5859
2018-01-05 12:00:00-05:00,-0.4939
2018-01-05 14:12:00-05:00,0.0
2018-01-05 17:18:00-05:00,0.6369
2018-01-05 18:54:00-05:00,-0.8126
2018-01-05 18:59:00-05:00,0.6249
2018-01-05 19:03:00-05:00,0.6597
2018-01-05 19:13:00-05:00,0.0
2018-01-05 19:18:00-05:00,0.6249
2018-01-05 19:24:00-05:00,-0.8126
2018-01-05 19:26:00-05:00,-0.8126
2018-01-05 19:43:00-05:00,-0.8126
2018-01-05 19:45:00-05:00,0.6369
2018-01-06 00:00:00-05:00,0.0
2018-01-06 00:00:00-05:00,-0.3818
2018-01-06 00:00:00-05:00,0.0
2018-01-06 00:00:00-05:00,0.0
2018-01-06 00:00:00-05:00,0.4019
2018-01-06 00:00:00-05:00,-0.6597
2018-01-06 00:00:00-05:00,0.2023
2018-01-06 00:00:00-05:00,0.0
2018-01-06 00:00:00-05:00,-0.1531
2018-01-06 00:00:00-05:00,0.6369
2018-01-06 00:00:00-05:00,0.296
2018-01-06 00:00:00-05:00,0.0
2018-01-06 00:00:00-05:00,-0.3612
2018-01-06 00:00:00-05:00,-0.6705
2018-01-06 00:00:00-05:00,0.6369
2018-01-06 00:00:00-05:00,0.0
2018-01-06 00:00:00-05:00,-0.4019
2018-01-06 00:00:00-05:00,-0.1531
2018-01-06 00:00:00-05:00,-0.1027
2018-01-06 00:00:00-05:00,0.4767
2018-01-08 00:00:00-05:00,-0.5574
2018-01-08 00:00:00-05:00,-0.6124
2018-01-08 00:00:00-05:00,-0.5267
2018-01-08 00:00:00-05:00,0.0258
2018-01-08 00:00:00-05:00,-0.1531
2018-01-08 00:00:00-05:00,0.3182
2018-01-08 00:00:00-05:00,0.0
2018-01-08 00:00:00-05:00,-0.875
2018-01-08 00:00:00-05:00,0.2023
2018-01-08 00:00:00-05:00,0.4019
2018-01-08 00:00:00-05:00,0.1779
2018-01-08 00:00:00-05:00,0.3612
2018-01-08 00:00:00-05:00,-0.2732
2018-01-08 00:00:00-05:00,0.0
2018-01-08 00:00:00-05:00,0.7964
2018-01-08 00:00:00-05:00,0.2732
2018-01-08 00:00:00-05:00,-0.296
2018-01-08 00:00:00-05:00,0.0
2018-01-08 00:00:00-05:00,-0.2732
2018-01-08 00:00:00-05:00,0.3612
2018-01-08 15:37:00-05:00,0.4404
2018-01-08 19:02:00-05:00,0.6597
2018-01-08 19:02:00-05:00,0.0
2018-01-08 19:41:00-05:00,0.1027
2018-01-08 19:41:00-05:00,0.0
2018-01-08 19:42:00-05:00,-0.5994
2018-01-09 00:00:00-05:00,0.0
2018-01-09 00:00:00-05:00,-0.4588
2018-01-09 00:00:00-05:00,-0.5574
2018-01-09 00:00:00-05:00,-0.296
2018-01-09 00:00:00-05:00,-0.1779
2018-01-09 00:00:00-05:00,0.0
2018-01-09 00:00:00-05:00,-0.7351
2018-01-09 00:00:00-05:00,0.0
2018-01-09 00:00:00-05:00,0.0
2018-01-09 00:00:00-05:00,0.0
2018-01-09 00:00:00-05:00,-0.6808
2018-01-09 00:00:00-05:00,-0.4215
2018-01-09 00:00:00-05:00,0.7128
2018-01-09 00:00:00-05:00,0.7602
2018-01-09 00:00:00-05:00,-0.5106
2018-01-09 00:00:00-05:00,0.0
2018-01-09 00:00:00-05:00,0.0
2018-01-09 00:00:00-05:00,-0.5106
2018-01-09 00:00:00-05:00,0.0
2018-01-09 00:00:00-05:00,0.0
2018-01-09 19:01:00-05:00,0.4588
2018-01-09 19:01:00-05:00,-0.6597
2018-01-09 19:24:00-05:00,-0.4215
2018-01-09 19:24:00-05:00,0.0
2018-01-09 22:53:00-05:00,0.0
2018-01-10 00:00:00-05:00,0.2023
2018-01-10 00:00:00-05:00,-0.2263
2018-01-10 00:00:00-05:00,-0.3182
2018-01-10 00:00:00-05:00,0.0
2018-01-10 00:00:00-05:00,0.0
2018-01-10 00:00:00-05:00,-0.4215
2018-01-10 00:00:00-05:00,0.1027
2018-01-10 00:00:00-05:00,-0.4588
2018-01-10 00:00:00-05:00,-0.25
2018-01-10 00:00:00-05:00,0.1027
2018-01-10 00:00:00-05:00,0.0
2018-01-10 00:00:00-05:00,0.0
2018-01-10 00:00:00-05:00,0.1068
2018-01-10 00:00:00-05:00,0.0
2018-01-10 00:00:00-05:00,-0.2732
2018-01-10 00:00:00-05:00,0.0
2018-01-10 00:00:00-05:00,0.0516
2018-01-10 00:00:00-05:00,0.0
2018-01-10 00:00:00-05:00,-0.6808
2018-01-10 00:00:00-05:00,0.5423
2018-01-10 00:00:00-05:00,-0.3612
2018-01-10 00:00:00-05:00,-0.4019
2018-01-10 00:00:00-05:00,0.7269
2018-01-10 00:00:00-05:00,0.5106
2018-01-10 00:00:00-05:00,-0.2732
2018-01-10 00:00:00-05:00,0.2755
2018-01-10 00:00:00-05:00,0.3612
2018-01-10 00:00:00-05:00,0.0
2018-01-10 00:00:00-05:00,-0.128
2018-01-10 00:00:00-05:00,-0.34
2018-01-10 00:00:00-05:00,0.2023
2018-01-10 00:00:00-05:00,0.0
2018-01-10 00:00:00-05:00,-0.1695
2018-01-10 00:00:00-05:00,0.2732
2018-01-10 00:00:00-05:00,-0.3818
2018-01-10 00:00:00-05:00,0.7579
2018-01-10 00:00:00-05:00,-0.5859
2018-01-10 00:00:00-05:00,0.0
2018-01-10 00:00:00-05:00,-0.8779
2018-01-10 00:00:00-05:00,0.743
2018-01-10 11:59:00-05:00,0.1779
2018-01-10 18:59:00-05:00,0.2755
2018-01-10 19:03:00-05:00,0.8074
2018-01-10 19:32:00-05:00,-0.296
2018-01-10 19:32:00-05:00,0.0
2018-01-10 19:33:00-05:00,0.0258
2018-01-11 00:00:00-05:00,0.0
2018-01-11 00:00:00-05:00,-0.3182
2018-01-11 00:00:00-05:00,0.4939
2018-01-11 00:00:00-05:00,0.4588
2018-01-11 00:00:00-05:00,-0.0772
2018-01-11 00:00:00-05:00,0.7096
2018-01-11 00:00:00-05:00,-0.4019
2018-01-11 00:00:00-05:00,-0.5994
2018-01-11 00:00:00-05:00,-0.4404
2018-01-11 00:00:00-05:00,0.0
2018-01-11 00:00:00-05:00,-0.4019
2018-01-11 00:00:00-05:00,-0.5423
2018-01-11 00:00:00-05:00,0.0
2018-01-11 00:00:00-05:00,-0.128
2018-01-11 00:00:00-05:00,-0.5994
2018-01-11 00:00:00-05:00,0.0516
2018-01-11 00:00:00-05:00,-0.5994
2018-01-11 00:00:00-05:00,0.2263
2018-01-11 00:00:00-05:00,0.5574
2018-01-11 00:00:00-05:00,0.0
2018-01-11 19:00:00-05:00,0.0
2018-01-11 19:04:00-05:00,0.4588
2018-01-11 19:38:00-05:00,0.1531
2018-01-11 19:39:00-05:00,0.6705
2018-01-11 19:39:00-05:00,-0.34
2018-01-12 00:00:00-05:00,0.0
2018-01-12 00:00:00-05:00,0.0
2018-01-12 00:00:00-05:00,0.0
2018-01-12 00:00:00-05:00,-0.2023
2018-01-12 00:00:00-05:00,0.0
2018-01-12 00:00:00-05:00,-0.5719
2018-01-12 00:00:00-05:00,-0.4215
2018-01-12 00:00:00-05:00,0.0
2018-01-12 00:00:00-05:00,0.0
2018-01-12 00:00:00-05:00,0.4588
2018-01-12 00:00:00-05:00,0.4588
2018-01-12 00:00:00-05:00,-0.5574
2018-01-12 00:00:00-05:00,0.0
2018-01-12 00:00:00-05:00,-0.8779
2018-01-12 00:00:00-05:00,0.4404
2018-01-12 00:00:00-05:00,0.0
2018-01-12 00:00:00-05:00,-0.4939
2018-01-12 00:00:00-05:00,-0.3182
2018-01-12 00:00:00-05:00,-0.7003
2018-01-12 00:00:00-05:00,0.0
2018-01-12 14:59:00-05:00,0.0
2018-01-12 19:00:00-05:00,0.0
2018-01-12 19:05:00-05:00,0.0
2018-01-12 19:06:00-05:00,0.6369
2018-01-12 19:06:00-05:00,0.8713
2018-01-12 19:13:00-05:00,0.5859
2018-01-14 00:00:00-05:00,-0.3818
2018-01-14 00:00:00-05:00,-0.2023
2018-01-14 00:00:00-05:00,0.0
2018-01-14 00:00:00-05:00,0.0772
2018-01-14 00:00:00-05:00,-0.6249
2018-01-14 00:00:00-05:00,0.1027
2018-01-14 00:00:00-05:00,0.0
2018-01-14 00:00:00-05:00,0.4588
2018-01-14 00:00:00-05:00,0.0
2018-01-14 00:00:00-05:00,0.0
2018-01-14 00:00:00-05:00,-0.765
2018-01-14 00:00:00-05:00,-0.5994
2018-01-14 00:00:00-05:00,-0.7096
2018-01-14 00:00:00-05:00,-0.765
2018-01-14 00:00:00-05:00,0.1779
2018-01-14 00:00:00-05:00,0.0
2018-01-14 00:00:00-05:00,0.7717
2018-01-14 00:00:00-05:00,-0.2023
2018-01-14 00:00:00-05:00,-0.6908
2018-01-14 00:00:00-05:00,0.0
2018-01-15 00:00:00-05:00,-0.7184
2018-01-15 00:00:00-05:00,-0.6908
2018-01-15 00:00:00-05:00,-0.296
2018-01-15 00:00:00-05:00,-0.2023
2018-01-15 00:00:00-05:00,0.4754
2018-01-15 00:00:00-05:00,-0.539
2018-01-15 00:00:00-05:00,-0.25
2018-01-15 00:00:00-05:00,0.6249
2018-01-15 00:00:00-05:00,-0.354
2018-01-15 00:00:00-05:00,0.0
2018-01-15 00:00:00-05:00,0.0
2018-01-15 00:00:00-05:00,-0.4767
2018-01-15 00:00:00-05:00,-0.4215
2018-01-15 00:00:00-05:00,0.0
2018-01-15 00:00:00-05:00,0.0
2018-01-15 00:00:00-05:00,-0.5574
2018-01-15 00:00:00-05:00,-0.2732
2018-01-15 00:00:00-05:00,0.0
2018-01-15 00:00:00-05:00,0.0
2018-01-15 00:00:00-05:00,0.0
2018-01-16 00:00:00-05:00,0.0
2018-01-16 00:00:00-05:00,0.0
2018-01-16 00:00:00-05:00,-0.3182
2018-01-16 00:00:00-05:00,0.2732
2018-01-16 00:00:00-05:00,-0.4939
2018-01-16 00:00:00-05:00,-0.4215
2018-01-16 00:00:00-05:00,0.5106
2018-01-16 00:00:00-05:00,-0.4215
2018-01-16 00:00:00-05:00,0.0
2018-01-16 00:00:00-05:00,0.5574
2018-01-16 00:00:00-05:00,-0.5267
2018-01-16 00:00:00-05:00,0.0
2018-01-16 00:00:00-05:00,-0.4939
2018-01-16 00:00:00-05:00,0.5106
2018-01-16 00:00:00-05:00,-0.6808
2018-01-16 00:00:00-05:00,-0.765
2018-01-16 00:00:00-05:00,0.5106
2018-01-16 00:00:00-05:00,0.0
2018-01-16 00:00:00-05:00,-0.6249
2018-01-16 00:00:00-05:00,-0.2732
2018-01-16 00:00:00-05:00,-0.34
2018-01-16 00:00:00-05:00,-0.2263
2018-01-16 00:00:00-05:00,0.3182
2018-01-16 00:00:00-05:00,0.0
2018-01-16 00:00:00-05:00,-0.3818
2018-01-16 00:00:00-05:00,0.0
2018-01-16 00:00:00-05:00,0.0
2018-01-16 00:00:00-05:00,-0.6808
2018-01-16 00:00:00-05:00,-0.3818
2018-01-16 00:00:00-05:00,-0.4019
2018-01-16 00:00:00-05:00,-0.743
2018-01-16 00:00:00-05:00,0.0
2018-01-16 00:00:00-05:00,0.0
2018-01-16 00:00:00-05:00,0.4767
2018-01-16 00:00:00-05:00,0.0
2018-01-16 00:00:00-05:00,-0.4767
2018-01-16 00:00:00-05:00,-0.4767
2018-01-16 00:00:00-05:00,-0.6486
2018-01-16 00:00:00-05:00,0.0
2018-01-16 00:00:00-05:00,-0.7506
2018-01-16 19:01:00-05:00,-0.25
2018-01-16 19:03:00-05:00,0.6597
2018-01-16 19:34:00-05:00,0.0258
2018-01-16 19:34:00-05:00,0.4404
2018-01-16 19:35:00-05:00,0.0
2018-01-17 00:00:00-05:00,0.0
2018-01-17 00:00:00-05:00,-0.128
2018-01-17 00:00:00-05:00,0.6597
2018-01-17 00:00:00-05:00,0.0
2018-01-17 00:00:00-05:00,-0.0516
2018-01-17 00:00:00-05:00,-0.7845
2018-01-17 00:00:00-05:00,0.5106
2018-01-17 00:00:00-05:00,-0.5423
2018-01-17 00:00:00-05:00,-0.5994
2018-01-17 00:00:00-05:00,0.0
2018-01-17 00:00:00-05:00,-0.2732
2018-01-17 00:00:00-05:00,-0.5267
2018-01-17 00:00:00-05:00,0.0
2018-01-17 00:00:00-05:00,-0.3612
2018-01-17 00:00:00-05:00,0.5859
2018-01-17 00:00:00-05:00,-0.2732
2018-01-17 00:00:00-05:00,-0.3182
2018-01-17 00:00:00-05:00,-0.4939
2018-01-17 00:00:00-05:00,0.0
2018-01-17 00:00:00-05:00,0.0
2018-01-17 00:00:00-05:00,-0.6249
2018-01-17 00:00:00-05:00,0.0
2018-01-17 00:00:00-05:00,-0.34
2018-01-17 00:00:00-05:00,-0.4939
2018-01-17 00:00:00-05:00,-0.2732
2018-01-17 00:00:00-05:00,-0.6249
2018-01-17 00:00:00-05:00,0.0
